ID;CreatedAt;User;Action;Type;Severity;Endpoint;Status;OldValue;NewValue
1054;2026-04-06T00:50:26.888657500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1055;2026-04-06T00:51:05.163348700;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1056;2026-04-06T00:51:11.166831700;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1057;2026-04-06T01:02:32.774219700;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1058;2026-04-06T01:03:31.541071800;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1059;2026-04-06T01:05:38.554059400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1060;2026-04-06T01:06:31.889722800;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1061;2026-04-06T01:14:16.662705800;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1062;2026-04-06T01:17:35.514663100;admin;CREDENTIALS_SENT;READ;INFO;null;null;"";""
1063;2026-04-06T01:17:41.162254200;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1064;2026-04-06T01:18:03.438045500;1234;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1065;2026-04-06T01:18:11.826798300;1234;DECONNEXION;LOGOUT;INFO;null;null;"";""
1066;2026-04-06T01:19:20.090880100;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1067;2026-04-06T01:19:36.155358900;admin;MENU_CREATED;CREATE;INFO;null;null;"";"{'menuItemId':59,'label':'111','icon':'menu','link':'/333','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-06T01:19:36.1318386','updatedAt':'2026-04-06T01:19:36.1318386'}"
1068;2026-04-06T01:19:50.768555300;admin;MENU_SAVED;CREATE;INFO;null;null;"";""
1069;2026-04-06T01:19:54.873654300;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1070;2026-04-06T01:20:01.341441200;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1071;2026-04-06T01:40:25.202258100;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1072;2026-04-06T01:41:40.652672200;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1073;2026-04-06T01:41:48.743343300;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1074;2026-04-06T02:48:18.248190800;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
